id,copas,gofres,bebidas,crepes,diaSemana,observacion,helados
i4w6diAOOT8W29JDRuax,[],[],[],[],sábado,,"[{'inicio': '13:32:32,427', 'fin': '13:32:43,527'}]"
iG1ggwsUDbj3giWtGlGK,[],[],[],[],domingo,Artesano,"[{'inicio': '14:01:58,629', 'fin': '14:03:55,965'}]"
iIburgKHUCjKtRPq0iO9,"[{'inicio': '14:51:53,008', 'fin': '14:53:40,118'}]",[],[],[],domingo,Copa de 8 bolas,[]
iMEks5KNG0ggE7cNmlXq,"[{'inicio': '14:21:40,784', 'fin': '14:23:42,774'}]",[],[],[],domingo,,[]
iMNGw7gAyK0KA98YYDsK,[],[],[],[],sábado,,"[{'inicio': '13:56:40,829', 'fin': '13:57:18,903'}, {'inicio': '13:57:19,328', 'fin': '13:57:31,407'}, {'inicio': '13:57:32,366', 'fin': '13:57:53,918'}]"
iPfRb8at9Zt8niHYf0Tw,"[{'inicio': '12:36:24,558', 'fin': '12:39:10,459'}]",[],[],[],domingo,,[]
iSby0Y69fsXnomySVXkG,[],[],[],[],domingo,,"[{'inicio': '13:47:37,669', 'fin': '13:48:11,728'}, {'inicio': '13:48:13,253', 'fin': '13:48:35,387'}]"
ibdZyCJEn3kixtvB0lg5,[],[],[],[],viernes,,"[{'inicio': '13:23:38,016', 'fin': '13:24:07,592'}]"
idwRRqs1NjS423g9EqCG,[],[],[],[],domingo,,"[{'inicio': '14:57:06,306', 'fin': '14:57:11,943'}, {'inicio': '14:57:12,951', 'fin': '14:57:43,145'}]"
iqJujH8btIwxbDk7QzLX,[],[],[],[],domingo,,"[{'inicio': '13:04:34,232', 'fin': '13:04:49,442'}]"
ivP3sKxvElX6Ezk14DLv,[],"[{'inicio': '14:45:17,519', 'fin': '14:51:21,736'}]",[],[],domingo,,[]
ivRx4YkUj1dk1dljWFun,[],[],[],[],domingo,,"[{'inicio': '14:31:46,569', 'fin': '14:31:50,917'}, {'inicio': '14:31:51,925', 'fin': '14:32:05,560'}]"
iy0HWfsPA8rd6V7jIF1m,"[{'inicio': '14:06:16,652', 'fin': '14:09:10,284'}]",[],[],[],sábado,,[]
iz7lJybIiAcCw5EuG8ch,"[{'inicio': '14:15:52,209', 'fin': '14:18:13,975'}]",[],[],[],domingo,,[]
j42zIBu49tdJu1yjYbce,[],"[{'inicio': '14:36:38,803', 'fin': '14:38:20,002'}]",[],[],domingo,Llego la quinta persona,[]
jMuQdTMD3IbiJHWk5Q26,[],[],[],[],domingo,,"[{'inicio': '13:59:36,662', 'fin': '13:59:51,712'}]"
jQ5yYWxWjU2Rxh9yuWdZ,[],[],[],[],domingo,,"[{'inicio': '12:49:49,840', 'fin': '12:50:01,679'}, {'inicio': '12:50:05,068', 'fin': '12:50:13,839'}]"
jUv8rFQDDWE0lSbnpoLg,[],[],[],[],viernes,,"[{'inicio': '13:59:56,563', 'fin': '14:00:12,051'}]"
jY1rc2PmIkxNDhtF5cKe,[],[],[],[],domingo,,"[{'inicio': '12:46:15,775', 'fin': '12:46:27,148'}, {'inicio': '12:46:36,386', 'fin': '12:46:47,524'}]"
jYjKinO5uD0qoaU6PIsE,"[{'inicio': '12:25:17,487', 'fin': '12:26:20,916'}]",[],[],[],sábado,,[]
jholEeWKtFV1wICliF4j,[],[],[],[],viernes,,"[{'inicio': '14:21:57,543', 'fin': '14:23:25,575'}]"
k43W2aqvc51pmN3h0edQ,[],[],[],"[{'inicio': '14:02:56,557', 'fin': '14:06:00,553'}]",sábado,,[]
kAu8kb1Q7bHxneFD5BBs,"[{'inicio': '13:18:36,461', 'fin': '13:21:23,084'}]",[],[],[],viernes,,"[{'inicio': '13:20:00,616', 'fin': '13:20:23,421'}, {'inicio': '13:20:35,695', 'fin': '13:20:59,486'}]"
kOIOAtcxkj9O4yu7EoPc,[],[],[],[],viernes,Artesano ,"[{'inicio': '14:38:11,262', 'fin': '14:41:00,168'}]"
kQGyyhg4DHUhVrFQUg5V,[],[],[],[],domingo,,"[{'inicio': '14:49:12,173', 'fin': '14:49:44,968'}]"
kezdFdoKsbki6vt2CRaM,[],[],[],[],viernes,,"[{'inicio': '14:20:27,174', 'fin': '14:22:00,719'}]"
knQxbm293xGudsEsVMMk,[],[],[],[],viernes,,"[{'inicio': '14:11:32,343', 'fin': '14:12:05,705'}, {'inicio': '14:12:12,453', 'fin': '14:12:28,658'}]"
kpEV4wIrPlFYh5vgJdRB,[],[],[],[],domingo,,"[{'inicio': '13:00:35,867', 'fin': '13:00:47,371'}, {'inicio': '13:00:54,990', 'fin': '13:01:08,137'}]"
ktcl0kzUDabA2Z6oweRE,[],[],[],[],domingo,,"[{'inicio': '14:18:58,727', 'fin': '14:19:14,749'}]"
ktgG3KQan0FokO5HSysM,[],[],[],[],viernes,,"[{'inicio': '13:34:06,678', 'fin': '13:34:22,470'}]"
kv53tK3rDLpxSX0t4S9p,[],[],[],[],viernes,,"[{'inicio': '12:56:20,410', 'fin': '12:56:50,548'}, {'inicio': '12:56:51,421', 'fin': '12:57:10,119'}]"
kvpTZs4FNYiOtMTMk0Tp,"[{'inicio': '13:45:52,383', 'fin': '13:48:29,815'}]",[],[],[],domingo,,[]
lH2UFeskxv1W4FYdOaNZ,[],"[{'inicio': '13:27:09,987', 'fin': '13:30:28,332'}]",[],[],domingo,,"[{'inicio': '13:28:00,896', 'fin': '13:28:54,266'}]"
lIC53Pmerpo2CPSrEMcH,"[{'inicio': '13:17:26,075', 'fin': '13:18:15,195'}]",[],[],[],domingo,,[]
lKgYJhKZFaQcVAeSjfYG,[],[],[],[],sábado,,"[{'inicio': '13:33:38,844', 'fin': '13:34:11,790'}, {'inicio': '13:34:12,582', 'fin': '13:34:27,757'}]"
lOy5P6Uhd8IMlhSgco2r,"[{'inicio': '14:00:45,359', 'fin': '14:01:14,458'}]",[],[],[],sábado,,"[{'inicio': '14:00:28,388', 'fin': '14:00:44,468'}]"
lQGXQ8p6vUtDqBYTl2yT,[],[],[],[],sábado,,"[{'inicio': '13:08:42,049', 'fin': '13:09:25,473'}]"
lSusAoQFp6QN4rUykxAQ,"[{'inicio': '13:20:59,558', 'fin': '13:25:02,359'}, {'inicio': '13:25:11,493', 'fin': '13:25:11,859'}]",[],[],[],viernes,2 copas hecha al tiempo,[]
lbPMqxOJbrhCh8emYOzA,"[{'inicio': '14:35:41,367', 'fin': '14:36:11,254'}]",[],[],[],viernes,,"[{'inicio': '14:35:33,768', 'fin': '14:35:48,391'}]"
lin7bRNyTYaiYKEtmfwG,[],[],[],[],sábado,,"[{'inicio': '12:52:48,064', 'fin': '12:53:32,410'}]"
llvZcsVf7owc3zQbsxNf,[],[],[],[],sábado,,"[{'inicio': '13:56:16,334', 'fin': '13:56:35,294'}, {'inicio': '13:56:46,568', 'fin': '13:56:54,207'}]"
lphEvy9EW0G1fTL5eE50,[],[],[],[],domingo,,"[{'inicio': '13:56:15,216', 'fin': '13:56:24,160'}]"
lrSxVhqknyCRgVK43XH3,[],[],[],[],sábado,,"[{'inicio': '12:51:55,569', 'fin': '12:52:20,836'}, {'inicio': '12:52:21,518', 'fin': '12:52:39,331'}]"
lwet1R6l4wQwtfAYTAop,"[{'inicio': '14:17:14,740', 'fin': '14:19:06,381'}]",[],[],[],sábado,,[]
m30en7THaL66bPV9JQio,[],[],[],[],domingo,,"[{'inicio': '13:29:57,751', 'fin': '13:30:02,799'}, {'inicio': '13:30:03,301', 'fin': '13:30:10,758'}]"
m5SWBYZvN3knT28i1BHp,[],[],[],[],domingo,,"[{'inicio': '13:43:46,529', 'fin': '13:44:07,457'}, {'inicio': '13:44:11,156', 'fin': '13:44:17,397'}, {'inicio': '13:44:24,636', 'fin': '13:44:53,748'}, {'inicio': '13:44:54,281', 'fin': '13:45:07,089'}, {'inicio': '13:45:21,195', 'fin': '13:45:40,463'}]"
m5t18CVq9dMOqIT71rRb,"[{'inicio': '13:37:18,152', 'fin': '13:39:00,517'}]",[],[],[],domingo,,[]
mDxLC81ztiRVUDM4Nysp,[],[],[],[],domingo,,"[{'inicio': '13:23:54,761', 'fin': '13:24:05,626'}, {'inicio': '13:24:06,303', 'fin': '13:24:28,513'}]"
mFVxQ1ltelxE7s3fn1wm,[],[],[],[],domingo,,"[{'inicio': '14:07:35,010', 'fin': '14:07:47,385'}, {'inicio': '14:07:48,089', 'fin': '14:08:01,374'}]"
mKazXGpZuhHaqJQCyN7L,[],[],[],[],domingo,,"[{'inicio': '14:46:23,003', 'fin': '14:46:32,528'}, {'inicio': '14:46:33,470', 'fin': '14:46:47,468'}, {'inicio': '14:46:51,212', 'fin': '14:46:55,735'}]"
mPDxbplL6sK7ITkDqvA3,"[{'inicio': '13:33:52,911', 'fin': '13:35:48,724'}]",[],[],[],sábado,,[]
mPQQFS0ZLx5a626uQrIy,[],[],[],[],sábado,,"[{'inicio': '12:55:23,482', 'fin': '12:55:37,824'}, {'inicio': '12:55:38,975', 'fin': '12:56:01,314'}]"
mixJHLLToA2jYLRyM0fI,[],[],[],[],domingo,,"[{'inicio': '14:39:11,971', 'fin': '14:39:33,628'}]"
mmvCoTkDlWHppYC8QfsO,[],[],[],"[{'inicio': '14:11:09,474', 'fin': '14:15:04,755'}]",domingo,,[]
